time,prediction
1664601022.122157,47588.86716788487
1664601027.122157,52222.37486152257
1664601032.122157,50464.052438204606
1664601037.122157,55402.92439842905
1664601042.122157,44526.684762603974
1664601047.122157,53465.55485130826
1664601052.122157,45274.546323627845
1664601057.122157,44160.01134983304
1664601062.122157,42943.73284265316
1664601067.122157,47847.0437813369
1664601072.122157,40782.28445636462
1664601077.122157,45061.54375734919
1664601082.122157,37210.14070143092
1664601087.122157,42502.24768306666
1664601092.122157,39906.18926328799
1664601097.122157,38706.72328133534
1664601102.122157,49588.0932705576
1664601107.122157,48533.05158448325
1664601112.122157,46877.35454375147
1664601117.122157,51911.123950937515
1664601122.122157,50098.88988423034
1664601127.122157,45184.71630633265
1664601132.122157,39161.79838119674
1664601137.122157,42091.82829644008
1664601142.122157,48423.54875220168
1664601147.122157,37923.59502308185
1664601152.122157,45570.7437264472
1664601157.122157,40928.90502492228
1664601162.122157,47293.30232478203
1664601167.122157,42505.37359029585
1664601172.122157,48816.18465315427
1664601177.122157,47656.90071152807
1664601182.122157,36022.62374930701
1664601187.122157,52287.631998316065
1664601192.122157,20042.80479740983
1664601197.122157,48126.65937758473
1664601202.122157,38107.77008051348
1664601207.122157,46432.79178303298
1664601212.122157,41809.354438155926
1664601217.122157,39337.639233398346
1664601222.122157,41149.06175941775
1664601227.122157,40570.72179974509
1664601232.122157,39949.010250152416
1664601237.122157,40448.848163020535
1664601242.122157,42422.96625799504
1664601247.122157,43077.401517055914
1664601252.122157,43272.673703613706
1664601257.122157,48008.33962523292
1664601262.122157,42584.62578998346
1664601267.122157,42796.1355825536
1664601272.122157,-1141669.1142135295
1664601277.122157,-1521904.4510232843
1664601282.122157,-1247338.2081522795
1664601287.122157,-1306361.180643238
1664601292.122157,-1443010.7590501904
1664601297.122157,-1191543.5991256677
1664601302.122157,53852.09320972729
1664601307.122157,39400.59906306668
1664601312.122157,38283.80721024005
1664601317.122157,61699.308137498876
1664601322.122157,41838.927821223275
1664601327.122157,42596.99548982663
1664601332.122157,29658.727459996837
1664601337.122157,46555.60236190051
1664601342.122157,40206.04554991436
1664601347.122157,91361.87474064395
1664601352.122157,51408.62068230571
1664601357.122157,55189.05974636663
1664601362.122157,49906.98405425456
1664601367.122157,51906.95708660807
1664601372.122157,51309.2587700521
1664601377.122157,42006.29182546305
1664601382.122157,43591.694122189896
1664601387.122157,42964.96757279769
1664601392.122157,50026.438043643284
1664601397.122157,47155.83801451843
1664601402.122157,48293.8908365089
1664601407.122157,46600.871449576836
1664601412.122157,53118.58392126182
1664601417.122157,76464.67639585026
1664601422.122157,59509.8259089706
1664601427.122157,72366.7447137998
1664601432.122157,56103.455744916006
1664601437.122157,75345.58749156573
1664601442.122157,35624.128791464136
1664601447.122157,66927.16902544224
1664601452.122157,50130.37178332002
1664601457.122157,46166.88386946179
1664601462.122157,44895.76228357487
1664601467.122157,42675.063604495255
1664601472.122157,40763.69555139551
1664601477.122157,-149255.34248588356
1664601482.122157,73872.55735207368
1664601487.122157,84139.58753087475
1664601492.122157,77601.22445804015
1664601497.122157,80993.61877223972
1664601502.122157,79849.6988901507
1664601507.122157,55102.08818642767
1664601512.122157,38878.19311520999
1664601517.122157,50565.05603425806
1664601522.122157,51351.41349293083
1664601527.122157,45866.490646189275
1664601532.122157,44674.453604343784
1664601537.122157,47351.83915495911
1664601542.122157,25756.612896148774
1664601547.122157,43611.12022604175
1664601552.122157,42388.17029982827
1664601557.122157,26561.599975589947
1664601562.122157,29755.074469162668
1664601567.122157,30149.61769318064
1664601572.122157,18873.364364241737
1664601577.122157,13119.630706154614
1664601582.122157,834
1664601587.122157,0
1664601592.122157,0
1664601597.122157,28212.634567191883
1664601602.122157,34638.44400729085
1664601607.122157,32958.245125663154
1664601612.122157,-44367.036047866815
1664601617.122157,-21560.61695392899
1664601622.122157,-20673.629336831873
1664601627.122157,-1344.6274937785497
1664601632.122157,-6751.810641053445
1664601637.122157,5592.228512125312
1664601642.122157,54935.81294214071
1664601647.122157,47973.45650455175
1664601652.122157,54562.009572126444
1664601657.122157,42331.10375279623
1664601662.122157,48533.419114997545
1664601667.122157,49256.123903450716
1664601672.122157,43998.34024248601
1664601677.122157,42119.81935691297
1664601682.122157,40959.349412646094
1664601687.122157,41767.630705200536
1664601692.122157,42564.307778010036
1664601697.122157,43784.922411681895
1664601702.122157,40643.47782029274
1664601707.122157,41081.573109148056
1664601712.122157,40974.77954830224
1664601717.122157,29366.280561664327
1664601722.122157,41078.16735006598
1664601727.122157,34943.29774757498
1664601732.122157,23828.46765028057
1664601737.122157,36289.2564478586
1664601742.122157,34918.19852231358
1664601747.122157,41396.710739020215
1664601752.122157,42503.800097892825
1664601757.122157,43760.826697292076
1664601762.122157,45127.19232588604
1664601767.122157,46838.84612972469
1664601772.122157,45967.90563193466
1664601777.122157,47485.60464781664
1664601782.122157,46697.67373803256
1664601787.122157,49149.165841312446
1664601792.122157,45970.53681866781
1664601797.122157,53698.68360090842
1664601802.122157,56435.29347830627
1664601807.122157,46894.618757849385
1664601812.122157,54989.60173264506
1664601817.122157,47851.055197549555
1664601822.122157,53686.70432046224
1664601827.122157,49981.66792406072
1664601832.122157,47220.446464524386
1664601837.122157,42950.94142582308
1664601842.122157,45647.63763231286
1664601847.122157,43007.616754674265
1664601852.122157,42751.172692441505
1664601857.122157,38479.54883149804
1664601862.122157,52220.72771369309
1664601867.122157,45660.26752288634
1664601872.122157,40765.21051478094
1664601877.122157,42025.227392204724
1664601882.122157,40155.614792277964
1664601887.122157,37373.78604923215
1664601892.122157,37026.0410370187
1664601897.122157,31228.06908839247
1664601902.122157,34762.830290955695
1664601907.122157,34301.634461081696
