time,prediction
1668502364.065234,25451.89663217881
1668502369.065234,23094.28420724398
1668502374.065234,13750.963986376451
1668502379.065234,18644.023986898053
1668502384.065234,23220.649918442406
1668502389.065234,18882.487892903424
1668502394.065234,19585.68634001549
1668502399.065234,28189.79452234173
1668502404.065234,16494.303599741535
1668502409.065234,21015.640506326574
1668502414.065234,16993.57944389336
1668502419.065234,18534.003003310736
1668502424.065234,23609.528135316337
1668502429.065234,23006.829196248487
1668502434.065234,20310.26663733421
1668502439.065234,14785.172548852555
1668502444.065234,19067.895798747915
1668502449.065234,16482.941328804794
1668502454.065234,15683.907753777778
1668502459.065234,21006.380003133025
1668502464.065234,24674.407684902453
1668502469.065234,30334.07508324935
1668502474.065234,18467.821333027718
1668502479.065234,16734.603844701767
1668502484.065234,18348.71531247229
1668502489.065234,18663.13178951825
1668502494.065234,23442.361663868694
1668502499.065234,15984.322134190661
1668502504.065234,15800.520990329882
1668502509.065234,20400.07041600342
1668502514.065234,20121.385394727426
1668502519.065234,13695.498591664396
1668502524.065234,7458.753454016109
1668502529.065234,26755.601201748337
1668502534.065234,26479.342553168153
1668502539.065234,18481.563344599275
1668502544.065234,15744.724751097134
1668502549.065234,18769.90775279525
1668502554.065234,10345.077298109598
1668502559.065234,22041.71882219143
1668502564.065234,18376.13040463038
1668502569.065234,17878.48588033136
1668502574.065234,13100.980240283223
1668502579.065234,14472.065864807739
1668502584.065234,19949.649586813666
1668502589.065234,17865.31663082062
1668502594.065234,13436.06729052143
1668502599.065234,9143.377719145597
1668502604.065234,7796.049635644584
1668502609.065234,15493.864516766253
1668502614.065234,15013.993239123272
1668502619.065234,14660.44796732791
1668502624.065234,21027.906254973186
1668502629.065234,24552.721237558286
1668502634.065234,31059.619685521557
1668502639.065234,27376.966059496426
1668502644.065234,4814.280773862793
1668502649.065234,26584.676764114647
1668502654.065234,30995.76698723626
1668502659.065234,6533.580217022221
1668502664.065234,19896.434210718082
1668502669.065234,16931.660290943197
1668502674.065234,15293.07132596992
1668502679.065234,2734.874299392067
1668502684.065234,21615.980001035037
1668502689.065234,19764.229107934098
1668502694.065234,17195.190725847053
1668502699.065234,11430.766221974303
1668502704.065234,9226.962143314551
1668502709.065234,13537.326427323425
1668502714.065234,19159.00419274083
1668502719.065234,21716.136852147356
1668502724.065234,19784.536240153815
1668502729.065234,18149.49348009583
1668502734.065234,14614.088715964237
1668502739.065234,20864.692945470077
1668502744.065234,35254.06721504463
1668502749.065234,9906.510756046457
1668502754.065234,11805.26024322214
1668502759.065234,-13070.337406659302
1668502764.065234,27691.607430750533
1668502769.065234,28266.979437809216
1668502774.065234,26219.122967951265
1668502779.065234,23460.32928551053
1668502784.065234,14285.968511207004
1668502789.065234,18026.54232834411
1668502794.065234,18865.05047727016
1668502799.065234,24384.929245582294
1668502804.065234,18141.776451386708
1668502809.065234,20549.76508939171
1668502814.065234,19915.354761609775
1668502819.065234,24557.63677585576
1668502824.065234,13983.040074180963
1668502829.065234,13636.242631446008
1668502834.065234,16623.140024846965
1668502839.065234,4349.529593172341
1668502844.065234,25403.07493910435
1668502849.065234,33152.99582739541
1668502854.065234,33362.32206213813
1668502859.065234,24919.88215654209
1668502864.065234,30257.9790547404
1668502869.065234,21700.75859477819
1668502874.065234,31615.675976378352
1668502879.065234,35547.21168739585
1668502884.065234,33133.64158697918
1668502889.065234,39650.263116126596
1668502894.065234,30459.30928192972
1668502899.065234,39689.30181892814
1668502904.065234,48225.84586822724
1668502909.065234,38422.885154320975
1668502914.065234,28740.39011437761
1668502919.065234,15264.909438138198
1668502924.065234,27701.274940198895
1668502929.065234,39299.20173170525
1668502934.065234,22785.200931854848
1668502939.065234,18884.343323000707
1668502944.065234,11849.086313128899
1668502949.065234,19437.953801203235
1668502954.065234,19863.386485764124
1668502959.065234,28546.6606056593
1668502964.065234,31101.41515108906
