time,prediction
1669710694.519096,5288.034978650024
1669710699.519096,41353.23038691234
1669710704.519096,204.75598328995838
1669710709.519096,1568.2952067130232
1669710714.519096,1093.2106636138697
1669710719.519096,12944.421474549474
1669710724.519096,12944.421474549474
1669710729.519096,12944.421474549474
1669710734.519096,12944.421474549474
1669710739.519096,12944.421474549474
1669710744.519096,12944.421474549474
1669710749.519096,12944.421474549474
1669710754.519096,12944.421474549474
1669710759.519096,12944.421474549474
1669710764.519096,12944.421474549474
1669710769.519096,12944.421474549474
1669710774.519096,12045.816528724856
1669710779.519096,25118.479802370934
1669710784.519096,21735.95462506524
1669710789.519096,24244.760457080436
1669710794.519096,23693.18613765176
1669710799.519096,54453.195064407904
1669710804.519096,53856.71041301551
1669710809.519096,36236.3061032868
1669710814.519096,2310.5476887301847
1669710819.519096,38063.02511676088
1669710824.519096,46952.95448020443
1669710829.519096,14103.67903067226
1669710834.519096,19845.768685140156
1669710839.519096,3740.301263114945
1669710844.519096,5143.727770130325
1669710849.519096,13006.87194108345
1669710854.519096,12944.421474549474
1669710859.519096,12944.421474549474
1669710864.519096,12944.421474549474
1669710869.519096,8299.54511436487
1669710874.519096,4588.318614105537
1669710879.519096,4712.394831608025
1669710884.519096,25294.505394006414
1669710889.519096,14964.983849640534
1669710894.519096,12944.421474549474
1669710899.519096,9347.74144002388
1669710904.519096,3904.164922787699
1669710909.519096,12013.420973030117
1669710914.519096,14434.445940306301
1669710919.519096,12944.421474549474
1669710924.519096,10944.69773315742
1669710929.519096,19352.564568124602
1669710934.519096,17901.937136132394
1669710939.519096,12452.298666966231
1669710944.519096,24397.706500626125
1669710949.519096,16992.980385949464
1669710954.519096,24286.775256673296
1669710959.519096,10407.17518100623
1669710964.519096,15696.427352842762
1669710969.519096,7304.121819266163
1669710974.519096,2939.6964629886947
1669710979.519096,3724.94910620252
1669710984.519096,19196.822884065234
1669710989.519096,12944.421474549474
1669710994.519096,13414.559318006608
1669710999.519096,16644.65849868066
1669711004.519096,20506.371340416146
1669711009.519096,13399.546670346901
1669711014.519096,7223.497863640916
1669711019.519096,9452.74928748958
1669711024.519096,14395.49840476854
1669711029.519096,7477.457018458057
1669711034.519096,12838.150176152374
1669711039.519096,13341.325019623271
1669711044.519096,12944.421474549474
1669711049.519096,23897.716374586595
1669711054.519096,30761.876236358843
1669711059.519096,25663.597867870438
1669711064.519096,9224.99185860815
1669711069.519096,3348.994789023662
1669711074.519096,7025.459790461725
1669711079.519096,14185.009406219695
1669711084.519096,12944.421474549474
1669711089.519096,12944.421474549474
1669711094.519096,22116.76387008799
1669711099.519096,29633.568487151355
1669711104.519096,5192.886163957465
1669711109.519096,25104.705781462017
1669711114.519096,22493.78646425652
1669711119.519096,48952.41831918383
1669711124.519096,30727.009065812243
1669711129.519096,45292.720442865866
1669711134.519096,3227.7251060271465
1669711139.519096,21775.10486955608
1669711144.519096,48568.12287557974
1669711149.519096,12944.421474549474
1669711154.519096,10150.930587648272
1669711159.519096,12069.128189459912
1669711164.519096,22288.061287497425
1669711169.519096,48917.408961863606
1669711174.519096,65638.53764923598
1669711179.519096,64230.18619021507
1669711184.519096,43263.865177526626
1669711189.519096,18358.599050588517
1669711194.519096,8124.816250772465
1669711199.519096,24271.512027016557
1669711204.519096,19518.303083872703
1669711209.519096,30657.771833727067
1669711214.519096,28114.263088360305
1669711219.519096,44875.57136127773
1669711224.519096,8100.203232047607
1669711229.519096,19593.945943083938
1669711234.519096,28107.719773275985
1669711239.519096,33367.808969806065
1669711244.519096,28216.555840246165
1669711249.519096,59673.642515827756
1669711254.519096,19433.43525250145
1669711259.519096,8443.885307472376
1669711264.519096,-2047.7831244236643
1669711269.519096,-103.13291206838475
1669711274.519096,11667.610352727757
1669711279.519096,12944.421474549474
1669711284.519096,12944.421474549474
1669711289.519096,12944.421474549474
1669711294.519096,20138.87223397079
1669711299.519096,14466.390373762371
1669711304.519096,26480.31383356173
1669711309.519096,16304.930054803259
1669711314.519096,32677.780854531306
1669711319.519096,14203.875662438173
1669711324.519096,20907.135776884308
1669711329.519096,3914.4412660752528
1669711334.519096,25117.67209353791
1669711339.519096,29570.166944828245
1669711344.519096,12697.865574290563
1669711349.519096,4084.812431876152
1669711354.519096,8481.223437213905
1669711359.519096,13704.56142792481
1669711364.519096,13557.163694659046
1669711369.519096,14720.32052836852
1669711374.519096,31412.4447984576
1669711379.519096,35343.2769145505
1669711384.519096,41763.86124994656
1669711389.519096,21089.47518349959
1669711394.519096,18203.07562968235
1669711399.519096,10433.735763118031
1669711404.519096,25567.595771143715
1669711409.519096,14146.134073642028
1669711414.519096,29155.546782508893
1669711419.519096,28413.37723605165
1669711424.519096,17061.946418148484
1669711429.519096,9349.49298215858
1669711434.519096,13210.843396909386
1669711439.519096,7498.327587693753
1669711444.519096,11947.41233695641
1669711449.519096,307.3556431478658
1669711454.519096,5017.082789590905
1669711459.519096,8278.32680486005
1669711464.519096,12944.421474549474
1669711469.519096,12944.421474549474
1669711474.519096,12944.421474549474
1669711479.519096,12944.421474549474
1669711484.519096,18059.713817953954
1669711489.519096,1798.837482986117
1669711494.519096,26504.681697111657
1669711499.519096,13806.024481252436
1669711504.519096,12944.421474549474
1669711509.519096,21943.674794425908
1669711514.519096,19441.07351468254
1669711519.519096,30872.962336394867
1669711524.519096,16169.817678398198
1669711529.519096,13632.134374371126
1669711534.519096,14020.17438574065
1669711539.519096,25788.283503371986
1669711544.519096,31156.221327340285
1669711549.519096,27268.476605078715
1669711554.519096,40631.74084552173
1669711559.519096,49926.76575381411
1669711564.519096,32764.517671326492
1669711569.519096,14323.024184262995
1669711574.519096,5919.017080681742
1669711579.519096,1182.602487551723
1669711584.519096,42004.6204770751
1669711589.519096,14637.07751577521
1669711594.519096,12944.421474549474
1669711599.519096,22760.464798916746
1669711604.519096,33019.10082998793
1669711609.519096,1174.1210101923305
1669711614.519096,12937.511193317016
1669711619.519096,17094.861607189046
1669711624.519096,12944.421474549474
1669711629.519096,19464.9929290567
1669711634.519096,41891.127934487464
1669711639.519096,24168.65710477974
1669711644.519096,25408.82045318698
1669711649.519096,22460.06185158784
