time,prediction
1659495310.130032,10112.993459697407
1659495315.130032,12969.799999999996
1659495320.130032,14002.33497318628
1659495325.130032,12306.794630357263
1659495330.130032,12306.794630357263
1659495335.130032,11802.000000000004
1659495340.130032,11482.194984213487
1659495345.130032,11603.120645784973
1659495350.130032,11445.332305669805
1659495355.130032,11670.593692141134
1659495360.130032,11670.593692141134
1659495365.130032,12048.164967893194
1659495370.130032,11651.749999999998
1659495375.130032,7874.402249806274
1659495380.130032,12933.863355598023
1659495385.130032,15209.999999999998
1659495390.130032,17572.157830821056
1659495395.130032,17903.558740210246
1659495400.130032,19158.343639254654
1659495405.130032,18506.457795099104
1659495410.130032,18314.333333333332
1659495415.130032,22877.600000000002
1659495420.130032,21099.666666666664
1659495425.130032,23611.374999999996
1659495430.130032,22409.7
1659495435.130032,30810.99633276698
1659495440.130032,34077.26115924025
1659495445.130032,34234.090909090904
1659495450.130032,38204.38213135701
1659495455.130032,38678.33976059459
1659495460.130032,42621.299999999996
1659495465.130032,40128.683394606516
1659495470.130032,28646.209382738656
1659495475.130032,26462.249999999993
1659495480.130032,26631.363636363632
1659495485.130032,24652.46153846155
1659495490.130032,20716.6
1659495495.130032,23289.124923177973
1659495500.130032,24907.800000000003
1659495505.130032,24515.044580591024
1659495510.130032,23922.461538461554
1659495515.130032,25142.699667175184
1659495520.130032,24685.83842765719
1659495525.130032,22214.67610290935
1659495530.130032,20146.69230769232
1659495535.130032,20346.821489985155
1659495540.130032,22717.76923076924
1659495545.130032,21760.605020340616
1659495550.130032,21890.203198705247
1659495555.130032,21428.70410773083
1659495560.130032,23035.930888060262
1659495565.130032,21181.23238251409
1659495570.130032,17283.64151054004
1659495575.130032,16884.81818181818
1659495580.130032,13679.70030061779
1659495585.130032,12973.501180890975
1659495590.130032,12236.4
1659495595.130032,13211.888888888889
1659495600.130032,14229.11111111111
1659495605.130032,12660.999999999998
1659495610.130032,15397.124999999998
1659495615.130032,15136.999999999998
1659495620.130032,15445.2023249871
1659495625.130032,14899.11111111111
1659495630.130032,13512.624999999998
1659495635.130032,13519.749999999998
1659495640.130032,12637.249999999998
1659495645.130032,11304.0
1659495650.130032,13430.857142857141
1659495655.130032,14077.450657075024
1659495660.130032,14422.777777777777
1659495665.130032,30356.037853518123
1659495670.130032,49511.62500000002
1659495675.130032,52397.53333333334
1659495680.130032,51975.00000000001
1659495685.130032,56901.53846153849
1659495690.130032,50982.4
1659495695.130032,45451.18181818181
1659495700.130032,15331.800000000001
1659495705.130032,15331.800000000001
1659495710.130032,27102.88287090898
1659495715.130032,29846.764705882357
1659495720.130032,32158.861004785766
1659495725.130032,32736.873440630126
1659495730.130032,33349.07204311522
1659495735.130032,30905.68938906866
1659495740.130032,23024.888888888887
1659495745.130032,12941.98938343402
1659495750.130032,12147.749999999998
1659495755.130032,11414.374999999998
1659495760.130032,9820.285714285714
1659495765.130032,7749.388043529054
1659495770.130032,14599.374999999996
1659495775.130032,20914.888888888887
1659495780.130032,22226.982272399775
1659495785.130032,22223.18181818182
1659495790.130032,23844.6
1659495795.130032,23844.6
1659495800.130032,22914.314155110394
1659495805.130032,17692.5
1659495810.130032,15069.499999999993
1659495815.130032,0
1659495820.130032,0
1659495825.130032,4857
1659495830.130032,4857
1659495835.130032,6086.000225935367
1659495840.130032,6792.333912464686
1659495845.130032,6257.749173520687
1659495850.130032,6257.749173520687
1659495855.130032,6556.0
1659495860.130032,6876.400220334518
1659495865.130032,6945.400104261303
1659495870.130032,6608.800389521303
1659495875.130032,6666.5999999999985
1659495880.130032,6096.335470851671
1659495885.130032,6105.5999999999985
1659495890.130032,5592.500489054464
1659495895.130032,6455.500313135273
1659495900.130032,5852.502239261354
1659495905.130032,6155.46125400448
1659495910.130032,7944.5
1659495915.130032,7944.5
1659495920.130032,8190.20069837051
1659495925.130032,9597.833333333336
1659495930.130032,10016.66666666667
1659495935.130032,9304.49836121396
1659495940.130032,9646.66666666667
1659495945.130032,9646.66666666667
1659495950.130032,9440.66666666667
1659495955.130032,12248.431313662782
1659495960.130032,13161.124999999998
1659495965.130032,14559.391520310633
1659495970.130032,15155.151067960203
1659495975.130032,14114.099999999999
1659495980.130032,17216.660589668325
1659495985.130032,18299.712041188486
1659495990.130032,30902.538461538476
1659495995.130032,30561.71924390737
1659496000.130032,35671.333333333336
1659496005.130032,39386.206895332725
1659496010.130032,39412.192178552905
1659496015.130032,39767.29757824827
1659496020.130032,34910.86666666667
1659496025.130032,33391.277777777774
1659496030.130032,28784.812500000015
1659496035.130032,20311.045546497364
1659496040.130032,19469.606551348017
1659496045.130032,18706.19062240458
1659496050.130032,16337.333333333332
1659496055.130032,12363.854091649624
1659496060.130032,11516.000285961516
1659496065.130032,10969.13749495752
1659496070.130032,10363.375931607887
1659496075.130032,10170.127539718562
1659496080.130032,9858.997116653007
1659496085.130032,15934.42857142857
1659496090.130032,16206.833333333338
1659496095.130032,17910.599999999995
1659496100.130032,20233.739403454856
1659496105.130032,36757.38715460865
1659496110.130032,33754.74972407258
1659496115.130032,33950.87499999999
1659496120.130032,33950.87499999999
1659496125.130032,33950.87499999999
1659496130.130032,37577.85840732874
1659496135.130032,21750.99999999999
1659496140.130032,0
1659496145.130032,0
1659496150.130032,0
1659496155.130032,0
1659496160.130032,0
1659496165.130032,0
1659496170.130032,0
1659496175.130032,0
1659496180.130032,0
1659496185.130032,0
1659496190.130032,0
1659496195.130032,0
1659496200.130032,0
1659496205.130032,0
1659496210.130032,0
1659496215.130032,0
1659496220.130032,0
1659496225.130032,0
1659496230.130032,0
1659496235.130032,0
1659496240.130032,0
1659496245.130032,9698
1659496250.130032,31398.5
1659496255.130032,26980.46662559587
1659496260.130032,35429.62499999999
1659496265.130032,33349.2
1659496270.130032,33349.2
1659496275.130032,32601.286159000458
1659496280.130032,26741.4
1659496285.130032,26512.300000000003
1659496290.130032,16437.888888888887
1659496295.130032,14372.888888888887
1659496300.130032,13260.953517243748
1659496305.130032,12221.999999999998
1659496310.130032,11826.0
1659496315.130032,11966.749999999998
1659496320.130032,10731.000000000004
1659496325.130032,7769.799999999997
1659496330.130032,8586.199453977339
1659496335.130032,9175.427282493441
1659496340.130032,8621.711142279444
1659496345.130032,8303.833333333336
1659496350.130032,7916.999792553543
1659496355.130032,8247.668036452478
1659496360.130032,12265.714285714284
1659496365.130032,14725.0
1659496370.130032,15257.874999999996
1659496375.130032,18943.693482463234
1659496380.130032,19971.768148537776
1659496385.130032,19971.768148537776
1659496390.130032,18645.59232859466
1659496395.130032,17348.481969703946
1659496400.130032,17042.124999999996
1659496405.130032,13157.27463137345
1659496410.130032,11726.857142857141
1659496415.130032,11496.249999999998
1659496420.130032,10853.346751056144
1659496425.130032,10120.001184768207
1659496430.130032,15485.124999999996
1659496435.130032,26349.16666666667
1659496440.130032,28460.3076923077
1659496445.130032,30008.88919821649
1659496450.130032,32196.986495951664
1659496455.130032,29068.018549272834
1659496460.130032,27410.16666666667
1659496465.130032,15579.444444444443
1659496470.130032,10487.857383558112
1659496475.130032,9486.878918879183
1659496480.130032,9187.142857142857
1659496485.130032,8118.599594490105
1659496490.130032,8089.405092139044
1659496495.130032,7442.25
1659496500.130032,6991.75
1659496505.130032,29737.999999999996
1659496510.130032,31193.86304429463
1659496515.130032,31684.615384615397
1659496520.130032,34045.88513414617
1659496525.130032,34245.614578355315
1659496530.130032,33477.852985284066
1659496535.130032,30262.28468334728
1659496540.130032,27169.753877540654
1659496545.130032,24435.635726229368
1659496550.130032,18919.36460247022
1659496555.130032,11082.853415318197
1659496560.130032,9376.8
1659496565.130032,9383.16666666667
1659496570.130032,8725.333333333336
1659496575.130032,8793.000000000004
1659496580.130032,7975.142857142858
1659496585.130032,7885.000684189961
1659496590.130032,7730.66666666667
1659496595.130032,34296.09999999999
1659496600.130032,35263.363636363625
1659496605.130032,33757.91666666668
1659496610.130032,39282.49999999999
1659496615.130032,39282.49999999999
1659496620.130032,36596.45454545454
1659496625.130032,15066.521885193979
1659496630.130032,10502.500000000004
1659496635.130032,9077.600196664214
1659496640.130032,8446.000000000002
1659496645.130032,8562.284095447705
1659496650.130032,7789.667508463658
1659496655.130032,7199.7132741407595
1659496660.130032,6703.500418232447
1659496665.130032,11164.814873628296
1659496670.130032,17065.333333333332
1659496675.130032,23273.762107979084
1659496680.130032,23255.482236489104
1659496685.130032,26493.612605990955
1659496690.130032,25698.000000000004
1659496695.130032,25484.50000000001
1659496700.130032,22567.333333333336
1659496705.130032,18504.63636363636
1659496710.130032,19811.505724830004
1659496715.130032,18337.374999999996
1659496720.130032,15830.399999999996
1659496725.130032,5740.499999999997
1659496730.130032,0
1659496735.130032,0
1659496740.130032,0
1659496745.130032,0
1659496750.130032,0
1659496755.130032,0
1659496760.130032,0
1659496765.130032,0
1659496770.130032,0
1659496775.130032,0
1659496780.130032,0
1659496785.130032,0
1659496790.130032,0
1659496795.130032,0
1659496800.130032,0
1659496805.130032,0
1659496810.130032,0
1659496815.130032,0
1659496820.130032,0
1659496825.130032,0
1659496830.130032,0
1659496835.130032,0
1659496840.130032,0
1659496845.130032,0
1659496850.130032,26380
1659496855.130032,24641.5
1659496860.130032,29205.181012640307
1659496865.130032,28389.249999999996
1659496870.130032,25688.799999999996
1659496875.130032,25688.799999999996
1659496880.130032,23217.698436646722
1659496885.130032,21861.0
1659496890.130032,17342.399999999998
1659496895.130032,15393.634669086921
1659496900.130032,14595.3
1659496905.130032,16987.739033120062
1659496910.130032,20785.600089762054
1659496915.130032,23786.47872652666
1659496920.130032,24936.07142857143
1659496925.130032,26075.41666666667
1659496930.130032,26615.750000000007
1659496935.130032,23458.62681514859
1659496940.130032,19516.44317449652
