time,prediction
1659494265.130032,3498
1659494270.130032,3498
1659494275.130032,5259.020525002798
1659494280.130032,6139.858280160818
1659494285.130032,5993.679698115978
1659494290.130032,5542.752569780067
1659494295.130032,10213.69180774211
1659494300.130032,8848.081079614185
1659494305.130032,9053.203585879815
1659494310.130032,8379.730805270789
1659494315.130032,8636.037563789228
1659494320.130032,9618.277458626875
1659494325.130032,10734.877896631573
1659494330.130032,9355.889285978867
1659494335.130032,11988.35021738376
1659494340.130032,12525.856458446138
1659494345.130032,14434.626673415973
1659494350.130032,14686.272381734227
1659494355.130032,79306.71309723685
1659494360.130032,35289.964190815735
1659494365.130032,28669.065305933356
1659494370.130032,31589.029780115296
1659494375.130032,32485.14254908324
1659494380.130032,31968.191705371788
1659494385.130032,8793.413466509748
1659494390.130032,17891.56503121881
1659494395.130032,17519.86608328177
1659494400.130032,17732.745749042588
1659494405.130032,14088.094214296656
1659494410.130032,13643.204226881639
1659494415.130032,16147.444070454132
1659494420.130032,12093.085896082728
1659494425.130032,18004.187538678536
1659494430.130032,18004.187538678536
1659494435.130032,19404.081017031207
1659494440.130032,21857.439990078503
1659494445.130032,19812.43509838139
1659494450.130032,16264.32425119865
1659494455.130032,34277.387352684906
1659494460.130032,24265.17836820165
1659494465.130032,20467.52379484332
1659494470.130032,16815.18815167624
1659494475.130032,12838.944863914117
1659494480.130032,9811.5985572552
1659494485.130032,7252.840501137297
1659494490.130032,7691.946386545875
1659494495.130032,9573.45278431718
1659494500.130032,9272.636427574567
1659494505.130032,11763.211855191323
1659494510.130032,13074.722624090655
1659494515.130032,14123.145176722675
1659494520.130032,18460.335988527546
1659494525.130032,20598.014600425195
1659494530.130032,13817.04598228036
1659494535.130032,29667.943142039796
1659494540.130032,34719.26197272861
1659494545.130032,22985.130605081966
1659494550.130032,31622.730545645543
1659494555.130032,24762.096441275164
1659494560.130032,27530.325316052902
1659494565.130032,15064.800711162863
1659494570.130032,25556.700816575532
1659494575.130032,20931.463976302453
1659494580.130032,18755.357660726575
1659494585.130032,17979.846732507474
1659494590.130032,12747.58409548072
1659494595.130032,18672.75830733902
1659494600.130032,8550.631514880068
1659494605.130032,18881.583347637206
1659494610.130032,27022.90552136575
1659494615.130032,33490.6210233629
1659494620.130032,39038.13028137913
1659494625.130032,64153.789330082174
1659494630.130032,30474.31222825799
1659494635.130032,25061.646919933326
1659494640.130032,29540.91338083763
1659494645.130032,14867.834314118303
1659494650.130032,14867.834314118303
1659494655.130032,14867.834314118303
1659494660.130032,13860.450353074657
1659494665.130032,15736.487913741272
1659494670.130032,6936.998428703885
1659494675.130032,39158.047088902706
1659494680.130032,15617.473503211011
1659494685.130032,34434.50012893669
1659494690.130032,25877.59537791629
1659494695.130032,19606.41014513529
1659494700.130032,21702.295896484524
1659494705.130032,24375.22538800917
1659494710.130032,16764.154830029056
1659494715.130032,26417.42656490221
1659494720.130032,25059.161441011685
1659494725.130032,27197.37195727647
1659494730.130032,29491.737096521294
1659494735.130032,29526.976130603172
1659494740.130032,26536.77033942529
1659494745.130032,28851.783838847314
1659494750.130032,24323.66697117804
1659494755.130032,19517.387677965715
1659494760.130032,36699.11484935174
1659494765.130032,24726.810279329744
1659494770.130032,24634.929015231093
1659494775.130032,38533.55071761203
1659494780.130032,42172.28414787072
1659494785.130032,33005.82885728509
1659494790.130032,38018.13726239321
1659494795.130032,23096.207369266842
1659494800.130032,22158.68424612563
1659494805.130032,19915.991603248513
1659494810.130032,18901.7035554156
1659494815.130032,20592.67107141014
1659494820.130032,-37615.409184396434
1659494825.130032,25368.43468090831
1659494830.130032,25484.05953412345
1659494835.130032,44345.7265769312
1659494840.130032,26211.2758806614
1659494845.130032,48124.97085705171
1659494850.130032,47425.2556539794
1659494855.130032,48206.860655537515
1659494860.130032,48206.860655537515
1659494865.130032,47482.051880079496
1659494870.130032,45381.11568059996
1659494875.130032,39174.38580867473
1659494880.130032,21741.527541695898
1659494885.130032,31729.70169083389
1659494890.130032,31729.70169083389
1659494895.130032,21216.74718930337
1659494900.130032,21823.955716860404
1659494905.130032,6017.854668358346
1659494910.130032,13770.665984998905
1659494915.130032,17700.330060286768
1659494920.130032,24653.848388944833
1659494925.130032,19530.645002507168
1659494930.130032,22763.14998471361
1659494935.130032,23310.815317329583
1659494940.130032,19655.7207011715
1659494945.130032,25482.122989390038
1659494950.130032,19090.887721105584
1659494955.130032,24629.684162402114
1659494960.130032,17094.457796693343
1659494965.130032,16952.855199834605
1659494970.130032,36166.36961880748
1659494975.130032,22154.480409331307
1659494980.130032,22477.130146694704
1659494985.130032,30626.2803599288
1659494990.130032,29290.762204735438
1659494995.130032,24508.32749786175
1659495000.130032,17467.381291185422
1659495005.130032,12783.895870875791
1659495010.130032,15249.663260721338
1659495015.130032,13582.780574657914
1659495020.130032,15598.062377453582
1659495025.130032,27109.93990162914
1659495030.130032,22530.91252323336
1659495035.130032,24667.576185638667
1659495040.130032,30109.414322706758
1659495045.130032,28023.64425752222
1659495050.130032,26086.877445084676
1659495055.130032,20317.91404056969
1659495060.130032,16493.25426235511
1659495065.130032,27738.142342948093
1659495070.130032,27738.142342948093
1659495075.130032,35727.313003993884
1659495080.130032,15497.357712030625
1659495085.130032,19785.713816251173
1659495090.130032,36352.1769759697
1659495095.130032,33385.354219120265
1659495100.130032,28164.85096084941
1659495105.130032,29054.87661029874
1659495110.130032,12725.930526110833
1659495115.130032,12725.930526110833
1659495120.130032,6157.678096649868
1659495125.130032,19432.01184299507
1659495130.130032,20527.244747212517
1659495135.130032,16094.930854753848
1659495140.130032,32843.41901414022
1659495145.130032,36317.29138235271
1659495150.130032,18969.613575509775
1659495155.130032,31223.039818109086
1659495160.130032,41896.771652613534
1659495165.130032,35471.835477630186
1659495170.130032,35773.932162826524
1659495175.130032,31076.1889748655
1659495180.130032,29627.259907159943
1659495185.130032,26442.749422274483
1659495190.130032,24546.185652663175
1659495195.130032,23470.972159458
1659495200.130032,23470.972159458
1659495205.130032,17907.14634486126
1659495210.130032,18566.183897794093
1659495215.130032,11763.103655966985
1659495220.130032,8738.129205004652
1659495225.130032,11481.848007404866
1659495230.130032,10178.999348557583
1659495235.130032,9542.981063695514
1659495240.130032,8074.762935025812
1659495245.130032,10796.28467875495
1659495250.130032,4197.908448512547
1659495255.130032,15124.966819304887
1659495260.130032,14842.355449303232
1659495265.130032,24164.445314824832
1659495270.130032,13432.456328302444
1659495275.130032,13432.456328302444
1659495280.130032,14458.867583990646
1659495285.130032,13902.311465848115
1659495290.130032,12267.346820043223
1659495295.130032,12677.140907710856
1659495300.130032,14565.578360790692
