time,prediction
1659494265.130032,3498
1659494270.130032,3498
1659494275.130032,8781.0
1659494280.130032,5892.0
1659494285.130032,7823.0
1659494290.130032,9362.0
1659494295.130032,11925.0
1659494300.130032,5687.0
1659494305.130032,5687.0
1659494310.130032,4590.0
1659494315.130032,4590.0
1659494320.130032,11631.0
1659494325.130032,13584.0
1659494330.130032,9613.0
1659494335.130032,13846.0
1659494340.130032,11141.0
1659494345.130032,6330.0
1659494350.130032,6330.0
1659494355.130032,118415.0
1659494360.130032,44379.0
1659494365.130032,4797.0
1659494370.130032,14062.999999999996
1659494375.130032,9457.000000000002
1659494380.130032,19737.0
1659494385.130032,4919.0
1659494390.130032,4919.0
1659494395.130032,5628.0
1659494400.130032,5628.000000000002
1659494405.130032,8142.0
1659494410.130032,21962.0
1659494415.130032,21561.0
1659494420.130032,7460.0
1659494425.130032,4195.0
1659494430.130032,4195.0
1659494435.130032,4195.0
1659494440.130032,8524.000000000004
1659494445.130032,16886.0
1659494450.130032,26998.0
1659494455.130032,4751.000000000004
1659494460.130032,13260.0
1659494465.130032,6228.0
1659494470.130032,10419.0
1659494475.130032,6794.0
1659494480.130032,6716.0
1659494485.130032,13094.0
1659494490.130032,10000.0
1659494495.130032,4500.0
1659494500.130032,4500.0
1659494505.130032,14202.0
1659494510.130032,8651.0
1659494515.130032,17593.0
1659494520.130032,24502.0
1659494525.130032,14825.0
1659494530.130032,6242.0
1659494535.130032,51812.0
1659494540.130032,39165.0
1659494545.130032,6789.0
1659494550.130032,25001.0
1659494555.130032,13628.000000000002
1659494560.130032,19876.0
1659494565.130032,5222.0
1659494570.130032,5221.999999999996
1659494575.130032,12318.000000000002
1659494580.130032,12190.0
1659494585.130032,14209.0
1659494590.130032,20095.0
1659494595.130032,6303.0
1659494600.130032,44455.0
1659494605.130032,10636.0
1659494610.130032,9523.0
1659494615.130032,3264.9999999999964
1659494620.130032,3265.0
1659494625.130032,3264.9999999999964
1659494630.130032,25905.0
1659494635.130032,25400.0
1659494640.130032,9103.0
1659494645.130032,3013.000000000001
1659494650.130032,3013.000000000001
1659494655.130032,3013.000000000001
1659494660.130032,3581.0
1659494665.130032,3581.0
1659494670.130032,21220.0
1659494675.130032,41420.0
1659494680.130032,5564.000000000004
1659494685.130032,23728.0
1659494690.130032,20433.0
1659494695.130032,8945.0
1659494700.130032,14520.0
1659494705.130032,5679.999999999996
1659494710.130032,35830.0
1659494715.130032,36300.0
1659494720.130032,31018.0
1659494725.130032,5982.0
1659494730.130032,19499.999999999996
1659494735.130032,7117.999999999998
1659494740.130032,27197.0
1659494745.130032,8897.0
1659494750.130032,6631.0
1659494755.130032,6631.0
1659494760.130032,50545.0
1659494765.130032,5797.0
1659494770.130032,5797.0
1659494775.130032,37306.0
1659494780.130032,39377.0
1659494785.130032,6350.0
1659494790.130032,27365.000000000007
1659494795.130032,5749.000000000007
1659494800.130032,33402.0
1659494805.130032,23905.0
1659494810.130032,29333.0
1659494815.130032,6449.0
1659494820.130032,51169.0
1659494825.130032,6648.0
1659494830.130032,6648.0
1659494835.130032,51794.0
1659494840.130032,6528.0
1659494845.130032,48226.0
1659494850.130032,44149.0
1659494855.130032,12068.000000000007
1659494860.130032,12068.000000000007
1659494865.130032,12068.000000000007
1659494870.130032,21294.0
1659494875.130032,22655.0
1659494880.130032,29709.0
1659494885.130032,4237.0
1659494890.130032,4237.0
1659494895.130032,8465.0
1659494900.130032,22262.0
1659494905.130032,5840.999999999998
1659494910.130032,20694.0
1659494915.130032,17707.0
1659494920.130032,5487.000000000002
1659494925.130032,33745.0
1659494930.130032,26203.0
1659494935.130032,19203.0
1659494940.130032,5931.0
1659494945.130032,29392.0
1659494950.130032,11055.0
1659494955.130032,7700.000000000004
1659494960.130032,6236.0
1659494965.130032,6236.0
1659494970.130032,46267.0
1659494975.130032,4827.0
1659494980.130032,4826.999999999985
1659494985.130032,14409.0
1659494990.130032,14673.0
1659494995.130032,6918.000000000001
1659495000.130032,7945.0
1659495005.130032,12614.0
1659495010.130032,5993.999999999998
1659495015.130032,5994.0
1659495020.130032,8093.999999999996
1659495025.130032,37944.0
1659495030.130032,2593.0000000000036
1659495035.130032,2592.9999999999964
1659495040.130032,2593.0000000000036
1659495045.130032,19342.0
1659495050.130032,21200.0
1659495055.130032,6591.0
1659495060.130032,20331.0
1659495065.130032,6088.000000000002
1659495070.130032,6088.000000000002
1659495075.130032,47946.0
1659495080.130032,4182.000000000007
1659495085.130032,4182.0
1659495090.130032,10444.0
1659495095.130032,12317.0
1659495100.130032,15320.0
1659495105.130032,19365.0
1659495110.130032,5174.0
1659495115.130032,5174.0
1659495120.130032,25976.0
1659495125.130032,24293.0
1659495130.130032,23994.0
1659495135.130032,6288.999999999998
1659495140.130032,54293.0
1659495145.130032,45432.0
1659495150.130032,5917.0
1659495155.130032,25282.0
1659495160.130032,45974.0
1659495165.130032,5984.0
1659495170.130032,5983.999999999996
1659495175.130032,22495.0
1659495180.130032,9327.0
1659495185.130032,8735.0
1659495190.130032,27054.0
1659495195.130032,3971.0000000000036
1659495200.130032,3971.0000000000036
1659495205.130032,5657.0
1659495210.130032,9799.0
1659495215.130032,9979.0
1659495220.130032,9581.0
1659495225.130032,5414.000000000001
1659495230.130032,10404.0
1659495235.130032,5756.999999999999
1659495240.130032,5407.0
1659495245.130032,5407.0
1659495250.130032,8511.0
1659495255.130032,19852.0
1659495260.130032,18574.0
1659495265.130032,7877.0
1659495270.130032,4134.999999999999
1659495275.130032,4134.999999999999
1659495280.130032,10633.0
1659495285.130032,14525.0
1659495290.130032,2048.000000000002
1659495295.130032,2048.0
1659495300.130032,2047.9999999999982
1659495305.130032,10842.0
1659495310.130032,10446.0
1659495315.130032,7309.0
1659495320.130032,7188.0
1659495325.130032,3852.0
1659495330.130032,3852.0
1659495335.130032,7813.0
1659495340.130032,8527.0
1659495345.130032,9693.999999999998
1659495350.130032,6084.0
1659495355.130032,5428.0
1659495360.130032,5428.0
1659495365.130032,12603.0
1659495370.130032,5355.000000000001
1659495375.130032,5354.999999999999
1659495380.130032,14663.0
1659495385.130032,20332.0
1659495390.130032,23034.0
1659495395.130032,5653.999999999998
1659495400.130032,5654.0
1659495405.130032,3633.9999999999964
1659495410.130032,3634.0000000000036
1659495415.130032,21697.0
1659495420.130032,5359.0
1659495425.130032,25143.0
1659495430.130032,6411.000000000004
1659495435.130032,46973.0
1659495440.130032,51365.0
1659495445.130032,51365.0
1659495450.130032,51365.0
1659495455.130032,29407.0
1659495460.130032,5091.0
1659495465.130032,5091.0
1659495470.130032,7572.0
1659495475.130032,20892.0
