time,prediction
1669713616.573733,3526.0131545353806
1669713621.573733,9996.000478548747
1669713626.573733,10118.41619683203
1669713631.573733,5913.525674669808
1669713636.573733,9144.606443716275
1669713641.573733,-184.67451420960302
1669713646.573733,3349.389005864436
1669713651.573733,5511.610787605159
1669713656.573733,5209.993047947817
1669713661.573733,6552.99673853992
1669713666.573733,10390.999449456054
1669713671.573733,10957.735339729552
1669713676.573733,5385.818826917374
1669713681.573733,5010.512399811147
1669713686.573733,3938.479502208294
1669713691.573733,2204.6240014732352
1669713696.573733,2792.166282136212
1669713701.573733,6561.921514066478
1669713706.573733,5781.03084785904
1669713711.573733,2490.233619889055
1669713716.573733,6948.187459930251
1669713721.573733,6351.362532204924
1669713726.573733,6397.089956493774
1669713731.573733,6758.175757235376
1669713736.573733,6561.921514066478
1669713741.573733,6561.921514066478
1669713746.573733,7966.025957225329
1669713751.573733,9019.722948874905
1669713756.573733,3444.795875332397
1669713761.573733,6940.982804910558
1669713766.573733,8700.971292193952
1669713771.573733,13538.509307073391
1669713776.573733,3101.6348692167867
1669713781.573733,6561.921514066478
1669713786.573733,6561.921514066478
1669713791.573733,6561.921514066478
1669713796.573733,6561.921514066478
1669713801.573733,6972.657136891056
1669713806.573733,8321.951519118658
1669713811.573733,10028.585270936888
1669713816.573733,9437.843723151722
1669713821.573733,2081.3291360305598
1669713826.573733,6561.921514066478
1669713831.573733,4808.775998337901
1669713836.573733,6912.023538733012
1669713841.573733,9200.911912161782
1669713846.573733,6833.664983718982
1669713851.573733,4967.347914005015
1669713856.573733,1959.5511911941985
1669713861.573733,6349.74824157203
1669713866.573733,7315.805421431641
1669713871.573733,6561.921514066478
1669713876.573733,6561.921514066478
1669713881.573733,6561.921514066478
1669713886.573733,6561.921514066478
1669713891.573733,6561.921514066478
1669713896.573733,6561.921514066478
1669713901.573733,6561.921514066478
1669713906.573733,6561.921514066478
1669713911.573733,6561.921514066478
1669713916.573733,6561.921514066478
